id,type,review,label,file
173,test,"oh well... its funny. should have been a sadistic comedy, a lot of horror movies lack common sense,but i think a retarded caveman would weasel his way around this situation. Don't really expect Hitchcock or anything close to this. this is a good one for friends,but i wouldn't recommend it for anything else.this movie lacks all the substance of a true horror movie,the suspense,the shock,and good characters. the killer failed to be the unstoppable force that i expected him to be,and he seemed to be the average angry ""D"" student able to outsmart only stupid people. and the really funny thing is the horrible acting and the lack of emotion of the so called ""victims""<br /><br />3/10 just expect this one in the daily funnies.",neg,10156_3.txt
174,test,"There are a whole lot of movies, primarily from the 80s, that are so terrible that you can't help but love them. The Last Slumber Party is one of those. I hate this movie so much, but it still remains one of the most watched movies in my collection. I have watched it countless times and get a huge laugh out of it every time. It is the prime example of how in the 80s, ANY movie could get released.<br /><br />Our killers name is Maniac Randles. (Scary, huh?) Randles is an escaped psychopathic killer running around in doctor's scrubs and a doctor's jacket hacking off people with a scalpel as he goes along. He ends up coming across a house of girls that are having a slumber party. One of the girls is the daughter of the doctor that tried to operate on Randle's, and Randle's ended up pulling him down in some kind of sexual position. (lol just watch the movie to know what I am talking about.) Now I know what you must be thinking at this point: This must be another cheesy low budget hack and slash flick like Slumber Party Massacre, or Valentine's Day Massacre, right? NO! This movie is HORRIBLE! First off, the quality of the film changes off and on throughout the film. Sometimes it will look like it could have been filmed this year, but other times it is so grainy and blurry that it isn't even watchable. The funny thing is that certain specific camera angles will be blurry and grainy, and other specific camera angles will be clear and perfect, which is absolutely ridiculous and proves that they did not care at all.<br /><br />The director played the killer (as if that wasn't funny enough) but because of the fact that he wasn't talented enough to act and direct at the same time, he just filmed one shot of him walking toward the camera with his scalpel, and then just replayed that clip over and over every time someone is killed.<br /><br />The characters in this movie are completely ridiculous and unlikable, and these people who are suppose to be ages 16-18 look more like they are 25-45. I know that slasher films commonly use adults as teenagers, but I have never seen a movie where it was THIS obvious. My guess is that the reason none of them are still in the film industry today is because they have all died of old age... Or maybe it was just because this movie was so horrible that they never wanted to show their faces again, and that is a good thing because I highly doubt that they could have gotten into any more movies even if they tried. All I can do is hope that Tyler will one day make THE LAST SLUMBER PARTY 2: THE FINAL CONFLICT and have all of the original actors return. I'm sure everyone would love that.<br /><br />The movie was directed by Stephen Tyler, (No, not the singer) who never went on to direct again, and it was released by B&S (which I am sure stands for bull and ****) Productions. Bull&S only released one more film, ""Forever Evil,"" which was pretty awful, but not near as bad as Last Slumber Party.<br /><br />A horrible, horrible, horrible film... Highly recommended.",neg,10157_1.txt
175,test,"This one's a doozy. Dating from 1949, Scene of the Crime often plays more like a Coen Bros. movie set in the 1940's and filmed in black and white, except that the writer's ear for pastiche here isn't quite so well-tuned -- maybe this can be seen instead as the forerunner to Oscar-baiting schlock like Road to Perdition. Frankly, it's a wonder that this film isn't considered a classic by film professors and critics everywhere, considering how much it offers in term of overly articulated mannerist thrills cloaked in false significance ( much like the grandaddy of all such ""fake art"" films, Citizen Kane, or anything by Murnau. ) <br /><br />MGM is usually a studio that can do no wrong in my eyes, and I think any story, any atmosphere, even ""gritty realism,"" can only benefit from grotesque overaestheticization. You could say I'm a disciple of the Minnelli school. But it takes a certain light touch to write mannered tough-guy dialogue of the Dashiell Hammett stripe, a willingness, perhaps, to let maybe one or two scenes pass without a line like ""Careful, Mr. Wiggly, or you'll have thirteen fish to fry and no little wormies to catch them with."" I made most of that up -- ""Mr. Wiggly,"" unfortunately, made the cut -- but believe me, the dialogue is just that loonily inflated and riddled with non sequiturs. Even the lead cop's wife played by Arlene Dahl speaks like she has a moon-shaped scar under one eye and the Christian name Rocco. By the time Van Johnson turns in his badge with the line, ""I'm sick to death of death and homicide,"" you'll wonder how the writer's fixation with ornate literary devices -- in this case, zeugma -- could ever have been misconstrued as ""street."" <br /><br />For those who have outgrown The Naked Gun series, this is the funniest cops-n-robbers film going.",neg,10158_2.txt
176,test,"Okay, now I know where all those boring cop/homicide TV shows came from. I do believe they can be traced back to this movie. ""Scene Of The Crime"" feels more like a TV episode, or an episode of a serial. Complete with stock characters and situations - the hotshot cop who clashes with his superiors... the aging cop who doesn't want a desk job, despite failing eyesight... the reckless rookie... the double-crossing dame, etc.<br /><br />I like many of the actors here, and they do a good job, but overall I found this movie dull as I'm not a fan of the genre. I kept tuning out when they were discussing the case ...something about bookies and informers. And oh yeah, there was a stripper, played by the previously wholesome Gloria DeHaven. What I want to know is: Why did she keep calling Van Johnson ""Uncle Wiggly""? Wasn't Uncle Wiggly a rabbit? A character from a children's book? What the heck does that have to do with anything? I guess I just don't get tough-guy Film Noir-ish kinda jargon.<br /><br />In fact, much of the dialogue made me mutter ""nobody talks like that!"" However, I could relate to one scene where the cop's wife (Arlene Dahl), who worries every time he goes to work, realizes that maybe she shouldn't have made her husband the center of her life. Yeah, I know that feeling of loving someone so much, being so dependent on them, that there's a constant fear for their safety. So there are moments of truth in this film, underneath the stylized dialogue and atmosphere which is trying so self-consciously to be gritty and REAL, that it actually seems unreal to me.<br /><br />A little background: this movie was made when Dore Schary took over MGM from Louis B. Mayer, and began to put an end to the wholesome musicals that made MGM so great. Dore Schary was determined to bring more ""realism"" to movies. I kinda hate Dore Schary. Maybe we can blame him for all the pretentious, bleak movies being made today, wallowing in the ugly ""truths"" about life, focusing on (and, in my opinion, helping to perpetuate) the worst of humanity rather than the best. No longer uplifting us the way classic movies were designed to do - providing a necessary distraction during the Great Depression and World War II.<br /><br />Well, damn it, we still need that kind of distraction today! There's still plenty of depression and plenty of war. And what are people turning to nowadays when they want to escape? Trashy, brain-deadening Reality TV. Thanks a lot, Dore!",neg,10159_4.txt
177,test,"Since Paul Kersey was running short of actual relatives to avenge, the third installment in the ""Death Wish"" saga revolves on him returning to New York to visit an old war buddy. He arrives only to find out that Brooklyn entirely changed into a pauperized gangland and that youthful thugs killed his friend and continuously terrorize all the other tenants of a ramshackle apartment building. Kersey strikes a deal with the local police commissioner, conquers the heart of his blond attorney, blows away numerous villains with an impressive Wildey Magnum gun and gradually trains & inspires the petrified New Yorkers to stand up for themselves. Okay, there's no more point in defending the ""Death Wish"" series after seeing part three. The 1974 original was a masterpiece that revolved on the social drama as much as it did on the retribution and, even though it was pure exploitation, part two still had quite a few redeeming qualities and at least the events were a logically linked to those occurring in the first. Number three frequently feels like a totally separate franchise. Apparently, Kersey isn't an architect anymore, he's ten times more social and talkative than he used to be and suddenly nobody, not even the police, is against vigilante actions anymore? All these changes and several other aspects make it more than obvious that Michael Winner and Charles Bronson reduced their ""Death Wish"" success to being a purely brainless and exploitative action series, with a death toll that gigantically increases with each episode, armory that becomes more and more explosive and criminals that get nastier, sleazier, meaner and a lot harder to kill. However, the gentlemen didn't seem to realize that the non-stop spitfire of violence actually creates an opposite effect, namely this extremely monotonous and much more boring than the previous two. I once read a brilliant review that referred to ""Death Wish 3"" as the pure definition of cinematic masturbation. This description couldn't be more spot-on, as the script tiredly moves itself from one repugnant execution sequence to the next. Particularly the final twenty minutes are a complete ""orgy"" of gunfire, explosions and executions realized through improvised homemade measures. Yi-Haaa! This entry in the series has quite an interesting supportive cast, including Martin Balsam (""Psycho"", ""12 Angry Men"") as the fatigue neighbor who keeps machine guns in his closet, Ed Lauter (""Family Plot"", ""The Longest Yard"") as the slightly unorthodox copper and even Alex Winter (from ""Bill and Ted's Excellent Adventure!) in his debut role as one of the thugs.",neg,1015_4.txt
178,test,"I had seen this movie when I was a boy (Before WWII) and was surprised that the local library had a copy. Saw it again after some sixty years and forgot how bad it was. This is an example of a movie that was not a ""A"" movie. No editing, poor script, weak acting and not much directing. Should not even be as high as a ""B"" Had a laugh at how jaded I've become over the years. Seems to me I thought it was good when I originally saw it.",neg,10160_3.txt
179,test,"Most of Wayne's B westerns are kind of fun in a naive way, but this one really stinks. The editing is terrible, and the direction and pacing is completely lethargic. Most of the cast stands around waiting for the mute guy to write down his thoughts on a pad of paper, and I was bored. Sorry, Duke, but this gets a 1.",neg,10161_1.txt
180,test,"There were many 'spooky' westerns made in the 30s and early 40s, and although this has a strong beginning, it isn't one. Randy Bowers (John Wayne) stopping at a 'Halfway House' saloon, finds it to be full of dead bodies, the bartender's corpse draped over the bar holding a gun, eyes watching Randy from behind holes cut through eyes in a picture, and a player piano playing ""The Loveliest Night of the Year."" <br /><br />It was the result of a robbery by the Marvin Black gang, to get Ed Rogers' $30,000. Randy is an investigator who ""works alone,"" who wastes little time in getting arrested, escaping (with Ed's daughter Sally's help) and literally landing in the midst of the Black gang's hideout behind a waterfall. It all moves along fairly quickly. Only one too many chases after Randy slow it down.<br /><br />We even get George Hayes, clean shaven and playing two parts-- Marvin Black, the vilest villain, as well as the Good Citizen, Matt the Mute, who communicates via handwritten messages. Having him play two opposite roles was a good idea, but the writing down of messages thing gets old real fast, even for him, as he finally gives up doing it near the end saying to Sally, ""Ah, I'm fed up with this!"" You can find George playing a vile, vile, double crossing villain in the serial ""The Lost City"" (1934).<br /><br />I think this is the only 'Lone Star' film in which the title relates to, or is mentioned in the film! Sally offers her hand to Randy and says, ""He's not alone anymore!"" Then cut to their arms around each other as they look out facing a lake. Sally's running off with Randy seems too abrupt and not sufficiently prepared for. Too much time spent on horseback escaping the sheriff.<br /><br />Not that bad considering everything, but not that great either. I'd really give it a 4 and a half.",neg,10162_4.txt
181,test,"John Wayne is without a doubt one of the most popular and loved actors of all time. His career stretched over forty years, and within that time he starred in films such as ""Angel and the Badman"", ""The Green Berets"", ""Sands of Iwo Jima"", ""Rio Bravo"", ""North to Alaska"", and ""The Undefeated"".<br /><br />The film's listed above are hailed as some of his best, unlike this 1934 effort ""Randy Rides Alone"", which has been pretty much forgotten about as time's gone on, which is unsurprising, as it's nothing memorable apart from its very short running time of just 53 minutes.<br /><br />A young John Wayne plays Randy Bowers, who for reasons never really explained, arrives at a saloon in the middle of nowhere and finds that everyone inside has been killed. While looking around, a posse arrives and finds Randy there and they arrest him, accusing him of being a gang member and demand to know where the rest of his gang is. He is put in jail accused of the murders. Sally Rogers, whose uncle owned the saloon and was murdered, arrives at the jail to see Randy in order to clarify that he was one of the gang members ( She was hiding in a secret room when the shooting took place ). Sally doesn't believe that Randy is a killer, and doesn't recognise him, so while the sheriff is out, she slips him the keys and Randy escapes. While running away from the sheriff and his posse, Randy conveniently stumbles into the gang's hideout in a cave who were responsible for the murders. Randy sets out to clear his name, and also to bring the gang to justice.<br /><br />""Randy Rides Alone"" can be a fun film to watch, especially if you're a John Wayne fan. But at the same time it has far too many flaws that are impossible to ignore. The film is also extremely dated, as you would expect; we have the terrible camera shooting which makes everyone look like they are moving in super-fast motion, and the dialogue is terrible. The acting isn't great either, and Wayne's character is very wooden and he, along with the rest of the cast, look like wooden puppets who are being conducted by someone ( In this case it's by director Harry Fraser ). Harry Fraser is at the helm, and does a good enough job but the story is paper-thin. One can't help but feel that about ten minutes is missing from the start of the film as Randy just arrives out of nowhere at the saloon and is looking to meet someone. An explanation on why Randy was there is giving later on, which turns out to be something like he is a P.I who was sent to investigate the claims that someone is trying to take over the town. To be honest I didn't really pick it up, most of the time I was hoping for the movie to end.<br /><br />But that being said, I didn't find this film to be completely terrible. I enjoyed some of it and found it to be quite fun at times. But it really isn't a great film, and isn't really worth watching or tracking down.<br /><br />Overall, ""Randy Rides Alone"" is incredibly dated and is a tiresome Western with very few redeeming qualities. Can be fun but overall it isn't a great movie and is certainly one of Wayne's weaker outings.",neg,10163_4.txt
182,test,"Randy Bowers (John Wayne) comes upon the Half Way House at just the right time to take a break from the trail, and discovers a slew of dead bodies inside, among them a man he was supposed to deliver a message to - Ed Rogers, proprietor of the establishment. He's observed by the dead man's niece Sally (Alberta Vaughn), from behind a hidden room, where she remained unobserved during the carnage.<br /><br />""Randy Rides Alone"" was directed by Harry Fraser. He uses a filming technique here as in other of his films, where he fast forwards the action from one location to another, usually involving a rider on a horse. It's pretty well done and appears quite innovative in these 1930's era Lone Star Westerns.<br /><br />Pre-Gabby George Hayes is on hand, sans whiskers, and this is the first time I've seen him as a villain. In fact it took a few scenes to realize it was him in a dual role, first as hunchbacked businessman ""Matt the Mute"", communicating via pencil and paper, only to turn into Marvin Black, leader of a gang of outlaws. Black's gang was responsible for the murders at Half Way House, in an attempt to coerce Sally into selling out to Matt/Marvin. Another staple player is here as well, Yakima Canutt as a Black henchman named Spike. Interestingly, Yakima portrayed a villain named Sam Black in another Fraser/Wayne oater, ""Neath the Arizona Skies"".<br /><br />There's a fair amount of time-killing horseback riding back and forth between Black's Gang and the Sheriff's posse, as John Wayne's character maneuvers to expose the bad guys. In the end, he saves the day by securing Sally Rogers' thirty thousand dollars, at the expense of destroying the Half Way House, where he exchanges some sticks of dynamite for the loot in a safe. Greedy Marvin Black attempts to open it with his six-shooter, and the explosion is a fitting end for the villain. In his best ""Aw shucks"" attitude, John Wayne falls under the spell of the pretty Sally Rogers, and alas, Randy rides alone no more!",neg,10164_4.txt
183,test,"Watching this film today I got the feeling this thing was missing about 10 to 15 minutes or so from the beginning of the story. John Wayne rides up on this trading post/saloon out in the middle of nowhere to meet with the owner about some robberies. All he sees is the signs of a massacre, some dead bodies, signs of a fight and no one alive in sight. That's because the owner's daughter is hidden in a secret room, the kind you find in old English murder mysteries.<br /><br />The reason you find those hidden rooms in those kind of stories is that they were formerly priestholes. Catholic families clinging to the old faith in 16th century England built these things to hide those on the run from royal authorities because of their faith. Not something you see in westerns, but a good gimmick.<br /><br />Unfortunately because of bad editing or writing or both we never know exactly what brought Wayne to this place exactly. But this was a B western and not even a good one at that.<br /><br />Gabby Hayes is in this and he's clean shaven and playing a mute part of the time. An unusual circumstance for the garrulous Gabby.<br /><br />If you want to bother and find out what happens and see a whiskerless Gabby Hayes then see this film.",neg,10165_2.txt
184,test,"This review is for the UK DVD three-disc box set. Disc one is called Caught in the Act and contains Model Behavior, Chasing Jamie and Fast and Curious. Disc two is called Bedroom Fantasies and contains Blue Plate Special, Falling in Lust Again and Love Potion No. 10. The final disc is called Anything Goes and contains Chatroom, She's the Boss and Legally Yours. Why the other four episodes in the series are not included is a mystery because there is surely enough room on the discs for a lot more material.<br /><br />Each episode opens with the hotel manager Chloe (Lauren Hayes) reading a letter from a satisfied customer. We then get to see the story unfolding as the guests check into the hotel. Blue Plate Special is the exception because this story is from a waitress. The writers should be given credit for coming up with a good variety of story lines. For instance, Model Behavior is about two models vying for the attention of the photo crew; Falling in Lust Again is about a man and woman who parted and rekindle their love when they meet up again at the hotel; She's the Boss is about a put-upon male secretary/dogsbody who shows that he is more of a man than his female boss realised - much to her pleasure. All the episodes lead up to lots of nudity and sex.<br /><br />It should come as no surprise that all the characters in this hotel are beautiful women and handsome hunks. Even the geeky secretaries get transformed when they remove their spectacles and let their hair down. The sex action is plentiful but to me seems too frantic and false. The camera work could also have done with a bit of moderation, spending too much time close up and so moving about to capture everything, and as usual we get loud music during the sex action. Finally, the end credits mention the Palm Canopy Hotel, Singer Island, Florida although my map of Florida shows no Singer Island. The scenery certainly looks more like Florida than Utah or Las Vegas that some people have mentioned. This is quite a good effort and it is a pity that the second series is still awaiting a UK DVD release. 4 stars.",neg,10166_4.txt
185,test,ItÂ´s long time that I and my wife didnÂ´t see such a boring thriller. ItÂ´s definitively NOT a gripping story and it is paced so slowly that we nearly fell asleep. This could be instead a very low budget TV crime series. There are some ridiculous scenes like the one where mafia boss Pirano wants to see the jury lady in a red clothes or another mafioso cannot stop to think about her and so on. Okay perhaps this should have been a romantic thriller but believe me you really donÂ´t miss anything. We gave 4/10.,neg,10167_4.txt
186,test,"Two years after this movie was made, ""The Juror"" came out. Don't waste your time on this one. See ""The Juror"" instead. ""The Juror"" is essentially the same story as ""Trial By Jury,"" with better acting, better directing and a far more gripping aura about it. William Hurt was not believable as a cop-gone-bad, and Armand Assante couldn't be more unlike a mob boss if they had dressed him in a clown outfit. You didn't become involved enough with Joann Whalley's character to be that upset by what was happening to her. Also, the way in which she interacted with the jury wasn't compelling or interesting in any way. Kathleen Quinlan's role as a hooker/killer wasn't fleshed out enough and quite frankly was unnecessary for to the plot.",neg,10168_4.txt
187,test,"A antique shop-owner in NYC, played by Joanne Whalley(Valerie Alston)gets put on a US District Court jury, on a trial of a known Mafioso Armand Asante(Rusty Pirone), and most of this very slow-paced film revolves around attempts of Pirone attempting to get Whalley to acquit him of murder, by threatening to kill her son, and herself. Much action ensues, involving gruesome mob-rub outs, interspread with Willam Hurt as the go-between. Much of this silly, disjointed mess surrounds Hurt and Asante's obsession with Whalley, courtroom scenes that we've all seen time and again, and an ending that is unbelievable. 3/10 is probably going easy on this waste of time.",neg,10169_3.txt
188,test,"The movie is a happy lullaby, was made to make us sleep. And thatÂ´s what we do, as we dream about the top beautiful Natasha Henstridge. No screenplay, no deep characters, nothing special. So, letÂ´s sleep.",neg,1016_3.txt
189,test,"This is without doubt the worst movie i have ever seen. And believe me, I have seen a lot of movies. The unbelievable twist the movie makes - going from an extremely bad ""Alien lifeforms inhabit earth"" movie with sickening bad acting, to a film that tries to spread an Archchristian ""Judgement day is at hand, seek Jesus or though shall burn for all eternity in the fiery debts of hell"" message - left me stunned after being tormented for 85 minutes. Even religious Christians must be ashamed or furious by watching their beliefs being posted like this. I didn't know what to do with myself when I watched the horrible acting that could have been performed by 7-year-olds. Simply disgusting. I am not a Christian nor very religious. But if I had been, I would no longer be afraid of Hell. Rich Christiano has shown be something much, much worse.",neg,10170_1.txt
190,test,"Like a lot of the comments above me, also I though this was the average scifi movie, but unfortunately it was not. I found it rather patronizing, and indeed, preaching.<br /><br />But that is not the only comment. The scenes are very 'artificial' (not as in scifi, as I will explain a in a few moments). (The next sentence is a small spoiler.) The movie more or less represents a discussion between two groups. The physical setting of a discussion typically involves two or three men standing next to each other, the middle one typically speaking. In the worst case, the other party is represented by one person.<br /><br />Also the interviews the reporters have are very artificial, sometimes even unprofessional. For example sometimes the discussion is between the reporters (I mean, from a point of the interviewed, 'akward'). Moreover the interview persons always stay calm, they say everything without normal emotions. I.e. you cannot tell whether they lie or not, are mad or not. They show almost nothing.<br /><br />This is also very unprofessional, the 'Christian' reporters always believe everything they are told by the people they interview.<br /><br />Bottom line:<br /><br />All conversations contain:<br /><br />- facts<br /><br />- pro/con arguments<br /><br />There are no lies. Nobody lies. (The next sentence is a spoiler, ignore if you still plan to see the movie) The only lie happening is to demonstrate how 'bad' non-believers are.<br /><br />This makes me conclude that the movie is a B-movie. It is very similar to 'Plan 9 from Outer Space' (from the 50's), but this movie also has an annoying, wrong set discussion about aliens and Christian belief.<br /><br />NOTE: I have no intention to insult Christians, people who believe in aliens or whomever else. This is a thought I have about the movie, not about people.<br /><br />Moreover I would like to note that I don't know whether the actors are bad or were just given terrible scripts.",neg,10171_1.txt
191,test,"This movie was the biggest piece of garbage I've seen in a long time.<br /><br />It's marketed as as Sci-Fi when in fact it's nothing more than a Christian recruiting tool.<br /><br />It tells you quite a bit about the state of the Christian church, when they have to resort to deception just to get you to listen to their sales pitch. But then again what do you expect from an organization that would go through such great lengths to help protect such an enormous amount of child molesters in their organization.<br /><br />Religion is full of nothing but sexual deviants, hypocrites, and war mongers. Let's not forget, our bumbling former President actually came out and said that ""God told him"" to invade Iraq. And nobody questioned if he was hearing voices, or seeing things? <br /><br />Anyway, going of the subject here. No this movie has nothing to do with UFOs whatsoever, it's nothing more than a religious production.",neg,10172_1.txt
192,test,"As you can read the only good comment about this movie is made by someone who actually watch it AT HIS CHURCH ! <br /><br />Anyway, movie had a good B movie sci-fi beginning, everything was there to make a good entertaining , easy to watch movie, then everything felt in this religious Jesus-will-save-everyone brainwashing mode.<br /><br />story start with 2 main characters, 2 reporters but it fast give the first role to that Jesus freak who is there to save everyone's soul with this con-descendant attitude.<br /><br />In a few words: this movie goes from entertaining to brainwashing in about 30 minutes<br /><br />Waste of time, waste of money... AVOID IT",neg,10173_1.txt
193,test,"OK, this movie, was the worst display I have seen in years. The actors weren't to bad (I figured it was a b-movie so they were doing b-movie acting). Anyways, I watched this movie, thinking, OH COOL a UFO Sci-Fi movie. WRONG. It was just an excuse for radical Christians to push a message onto people. The last scene was extremely messed up. That is a horrible thing to do to a person to make them believe in something. What someone believe in is a matter of opinion. This movie just shows how corrupted religion is, especially Christianity.<br /><br />If you want to watch a b-movie, this ain't. If you want to watch a movie that is TRYING to brainwash the masses. Well this is the pick of the litter. go right for it. If you are going to convey a message, do it, don't force it. Ridiculous, that people would abuse the media to such a degree. Especially, Christians.",neg,10174_1.txt
194,test,"This movie is nothing more than Christian propaganda. It started off like a good sci-fi movie and then works a syrupy sweet Christian theme into the story which is totally unrelated. I had to turn it off half way through because I felt tricked into renting it. The catholic church has officially announced that aliens do NOT contradict belief in God.<br /><br />The movie is slightly entertaining despite this but the dialog is unbelievable, writing and acting is mostly rubbish and all in all, this movie is mostly a stinker to be avoided.<br /><br />There was obviously some research done into the phenomenon by the filmmakers, but then you quickly realize that it is only for the purpose to debunk and inject their own paranoid religious views into a valid interesting subject. If you are a zealous religious fanatic who believes in demons and angels , you will love this movie.",neg,10175_2.txt
195,test,This movie starts really good.<br /><br />After half of the movie it wraps to a religious Christian crap.<br /><br />Some really Christian with psycho problems are talking about good and believe in Christ - or you go to hell.<br /><br />Don't watch it - it's pure propaganda and its pure wrong ...<br /><br />This movie starts really good.<br /><br />After half of the movie it wraps to a religious Christian crap.<br /><br />Some really Christian with psycho problems are talking about good and believe in Christ - or you go to hell.<br /><br />Don't watch it - it's pure propaganda and its pure wrong ...,neg,10176_1.txt
196,test,"My wife spotted this film on the aisle at a local video store. From the cover it looked like a science-fiction film, but upon turning it over my wife saw Rebecca St. James was in the film, realized it was a Christian movie, and suggested we watch it. We are conservative evangelicals but we also know that ""Christian"" films have a poor reputation in the mainstream. Nevertheless, we decided to give it a screening.<br /><br />To be fair, there were a few things I liked about the film. The musical score - much of which was orchestrated - was quite good. The cinematography was also pretty good considering it was a lower-budget movie.<br /><br />Unfortunately, any virtue in this film's production work was lost on a regrettable script. The film begins with an interesting premise - UFO abductions - but by midway through the feature the storyline veers wildly into an evangelistic crusade spearheaded by the movie's two main characters... which then veers wildly into a treatise on the Rapture. At least the Frank Peretti-inspired ""The Visitation"" (which was itself a deeply flawed film) had an endgame that tied together the movie's premise. ""Unidentified"" ends nowhere even close to where it started, which is a huge letdown.<br /><br />As for the acting? The supporting acting ranges from decent to awful. (Rebecca St. James plays a bit part and is passable.) For their part, a few of the main characters are manned capably enough. Sadly, their talents are wasted on characters so one-dimensional in their personalities so as to be unbelievable. The ""protagonists"" are anything but; you know it's bad when two Christian viewers find the most vocal Christian character in the film to be the most annoying.<br /><br />A final note on the evangelistic tone of this movie, which will be of more interest to Christian than non-Christian readers. In a word, it is embarrassing. Other Christian films like Carmen's ""The Champion"" and Peretti's ""The Hangman's Curse"" have managed to communicate a genuinely uncompromising portrait of the Christian faith without sounding preachy or oppressive. This film, by contrast, is a sledgehammer that feels so heavy-handed and lacking in tact that a non-Christian would have a hard time taking it seriously.<br /><br />I do believe that the filmmaker's heart is in the right place, and I applaud efforts to create good Christian film. Unfortunately, this is not one of them. If your church is looking for a screening of a good Christian film, consider ""Mercy Streets,"" the aforementioned ""The Champion,"" or (if you're Pentecostal) Robert Duvall's provocative ""The Apostle."" <br /><br />As for ""Unidentified?"" Rent it if you must, but screen it before you show it to a non-Christian or a larger audience.",neg,10177_3.txt
197,test,"First of all, i have nothing against Christianity. i believe, every person has the right to believe what he or she chooses. But i cannot imagine how dumb a person has to be to believe this! What a waste of believers' money. They'd better use it to feed some starving families in the third world countries. I don't want to talk about talk acting or plot of this ""movie"", because I couldn't find any of those in this. Story's simple - two reporters, one (A) is atheist, the other (B) for some sake has abandoned religion. B regains his confidence in religion and teaches A a lesson - believe in Christ or go to hell. This message appears after like ten minutes and keeps repeating to the end of the movie. People, do not believe the rating of this ""movie"", read reviews first. I didn't and wasted an hour of my life :( PS: Why is it classified as sci-fi? Because of those few weird sounds and a bit of bright light from the sky? PPS: U.F.O. = Satan's evil doings? That's a new one :)",neg,10178_1.txt
198,test,"Supposedly, a movie about a magazine sending journalists to investigate reports of UFOs with one being more or less tolerant or agnostic about the whole affair and the other an Aussie, a hardened skeptic who laughs at the UFO nonsense. It's all a crock, some kind of money making racket.<br /><br />Turns out this movie is actually a deceit, and a trap to actually promulgate Christian teachings and the Christian explanation of UFOs, one I've heard before. This is an ad hoc explanation that is itself not at all biblical but invented by certain modern theologians who can fit anything and everything into their mythology. The paranormal? It's real, just demonic, unless it takes place in a Christian context, then of course, it is of God. Simple, if it isn't of God, it's the of the Devil, stupid! So I suppose since Beethoven's 9th symphony wasn't inspired by God, it must have been written under demonic influence. Or so would the logic lead ad absurdum.<br /><br />We are informed that since the Bible does not tell of life on other planets in the Universe, therefore there is none (a version of the Ad Ignorantium fallacy) and that God created the Universe so huge, so grand to show us his almighty power. I think of Carl Sagan's remark that if God created such a huge Universe and stuck life only on Earth it'd have been a tremendous waste of space.<br /><br />So what are UFOs? They are Demonic activity and concern the soon to be earthshaking Christian event, the rupture...I mean Rapture. Before the tribulation, the true Christians will disappear from the face of the earth en masse causing mass panic, confusion, car and plane crashes...whatever. Therefore Satan knowing this is sending his demons to basically create an illusion of alien spacecraft and alien abduction which can then be used to explain away this otherwise inexplicable event. All part of Satan's plan which will of course keep people from looking to God or Jesus and fall for the lies of the AntiChrist.<br /><br />This ad hoc explanation also typifies theological mishmash by explaining away one mystery with another, in opposition to the scientific method of explaining the unknown, the strange, and the mysterious in as much as possible, first by the known, if not solely by the known.<br /><br />It's like jumping straight to an alien abduction whenever a child is missing and unaccounted for. I think I'd look first at more mundane explanations like the child has run away, gotten lost, or been kidnapped for ransom or abducted by a predatory pedophile before invoking aliens, or the supernatural or Satan or some such.<br /><br />This kind of deceit or trap on the part of fundamentalists is nothing new, as young people are often lured to Free Rock Concerts, that may start out with something innocuous then suddenly switch to overt Christian music, followed by a sermon and an altar call. This kind of blatant deception one might think would be more Satan's ballgame. But maybe because the Christian faith is soon to be in its death throes, these guys feel that anything goes, any deception or trickery or scare tactics are acceptable to try to keep the faith alive, which is facing serious opposition from both secularists as well as competing faiths like Islam, the world's fastest growing religion which may well replace Christianity, as Islam is far more cohesive and unified, and logically more tenable than Christian fundamentalism. Although this should offer little advantage to mankind, as it would be replacing one intolerant thought system with another.<br /><br />And of course the movie ends more or less with a variant of Pascal's wager. The atheistic Aussie who is skeptical about just about everything is told. Well, if you are right about there being no afterlife and death is nothing but rotting in the grave, no worry...but what if you're wrong?<br /><br />Basically, statements implying that reality is going to conform to nothing but an atheistic viewpoint or Christian fantasy, is a false dilemma or Black and White fallacy. Even if the atheists are wrong would not necessarily make Christianity correct by default, nor if Christianity turns out to be full of holes in its theology, that the materialistic atheists are therefore correct by default.<br /><br />For all we know, Native American spirituality might turn out to be the best description of ultimate reality and we might all of use have wished we treated the Earth and its creatures a wee bit better.<br /><br />This movie should be stamped right on the box: Caution: Contains religious Propaganda and not meant for informative or entertainment purposes.",neg,10179_1.txt
199,test,"Director Fabio Barreto got a strange Academy Nominea for his last movie O Quatrilho. Quatrilho is a bad movie, but in Bella Donna, Barreto did one of the Worst movies of All Time. His adaptation of the novel Riacho Doce is ridiculous. Think with me how poor brazilians fishermen speak a perfect english? In the film they do. There isn't a Screenplay, It's only a very long videoclip with a beautiful places and many sex scenes with Moscovis and Henstridge.",neg,1017_1.txt
